Threshold,Precision,Recall
0.005193910256410257,0.12453007518796992,0.977859778597786
0.005360576923076923,0.12458862247296662,0.977859778597786
0.005368421052631579,0.12470588235294118,0.977859778597786
0.005401515151515152,0.12517713745866793,0.977859778597786
0.005445134575569358,0.12523629489603025,0.977859778597786
0.005478896103896104,0.12535477767265846,0.977859778597786
0.005496753246753246,0.12541410317084714,0.977859778597786
0.0055681818181818185,0.12547348484848486,0.977859778597786
0.005595238095238095,0.12553292278540976,0.977859778597786
0.005642857142857143,0.12565196775723092,0.977859778597786
0.005735294117647058,0.1258309591642925,0.977859778597786
0.00578125,0.12589073634204276,0.977859778597786
0.0057978723404255314,0.12595057034220533,0.977859778597786
0.005804637281910009,0.12601046124583928,0.977859778597786
0.005961538461538462,0.12607040913415796,0.977859778597786
0.005982142857142857,0.12613041408852926,0.977859778597786
0.006304347826086957,0.1261904761904762,0.977859778597786
0.006319444444444444,0.126250595521677,0.977859778597786
0.006428571428571428,0.1263107721639657,0.977859778597786
0.006477272727272727,0.12649164677804295,0.977859778597786
0.006499999999999999,0.1265520534861509,0.977859778597786
0.006500000000000001,0.12661251791686573,0.977859778597786
0.006541666666666667,0.12667304015296368,0.977859778597786
0.006574074074074074,0.12673362027737925,0.977859778597786
0.0066,0.12679425837320574,0.977859778597786
0.006764705882352942,0.12697652132247245,0.977859778597786
0.006845693779904306,0.12703739213806328,0.977859778597786
0.0069010416666666664,0.12709832134292565,0.977859778597786
0.006931818181818181,0.12715930902111325,0.977859778597786
0.006956521739130434,0.12722035525684108,0.977859778597786
0.006957251082251081,0.12728146013448607,0.977859778597786
0.006964285714285714,0.1273426237385872,0.977859778597786
0.007147435897435898,0.12740384615384615,0.977859778597786
0.007166666666666667,0.12746512746512748,0.977859778597786
0.0071875,0.1275264677574591,0.977859778597786
0.007213740458015268,0.12758786711603273,0.977859778597786
0.007228260869565217,0.12764932562620424,0.977859778597786
0.0072499999999999995,0.12771084337349398,0.977859778597786
0.007272727272727273,0.12777242044358728,0.977859778597786
0.007279411764705882,0.1278340569223348,0.977859778597786
0.00735,0.1278957528957529,0.977859778597786
0.007427536231884057,0.12795750845002415,0.977859778597786
0.0075,0.1280193236714976,0.977859778597786
0.007664133738601824,0.13995726495726496,0.966789667896679
0.007834150326797386,0.14003206841261356,0.966789667896679
0.007860576923076923,0.14010695187165775,0.966789667896679
0.007868421052631578,0.14018191546281433,0.966789667896679
0.007945134575569357,0.14040728831725616,0.966789667896679
0.007968342074592074,0.14048257372654155,0.966789667896679
0.008037925696594428,0.1405579399141631,0.966789667896679
0.008095238095238095,0.1406333870101986,0.966789667896679
0.008195067663817663,0.14070891514500536,0.966789667896679
0.008569444444444446,0.14078452444922085,0.966789667896679
0.00875,0.14086021505376345,0.966789667896679
0.008897960875331566,0.14093598708983324,0.966789667896679
0.009041666666666667,0.14101184068891282,0.966789667896679
0.009074074074074075,0.1410877759827679,0.966789667896679
0.009204545454545455,0.1411637931034483,0.966789667896679
0.009210526315789473,0.14123989218328842,0.966789667896679
0.009280015197568388,0.1413160733549083,0.966789667896679
0.009326923076923076,0.14139233675121424,0.966789667896679
0.009345693779904306,0.14146868250539957,0.966789667896679
0.009456521739130435,0.14154511075094545,0.966789667896679
0.009464285714285713,0.14162162162162162,0.966789667896679
0.009581339712918661,0.1416982152514873,0.966789667896679
0.00967391304347826,0.14177489177489178,0.966789667896679
0.00968452380952381,0.14185165132647537,0.966789667896679
0.009695121951219512,0.1419284940411701,0.966789667896679
0.009732142857142858,0.14200542005420055,0.966789667896679
0.00975,0.1420824295010846,0.966789667896679
0.009761904761904762,0.14215952251763428,0.966789667896679
0.009772727272727273,0.14223669923995658,0.966789667896679
0.009792395104895104,0.1423139598044541,0.966789667896679
0.009821946169772257,0.1423913043478261,0.966789667896679
0.00985,0.14246873300706905,0.966789667896679
0.009852941176470589,0.1425462459194777,0.966789667896679
0.0098828125,0.14262384322264562,0.966789667896679
0.01,0.14270152505446623,0.966789667896679
